name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
007tld;"007 - The Living Daylights (Euro)";1987;"Domark";YES;msx;NO;-;-;
10yard;"10-Yard Fight (Jpn)";1986;"Irem";YES;msx;NO;-;-;
10yarda;"10-Yard Fight (Jpn, Alt)";1986;"Irem";NO;10yard;YES;10yard;-;
180;"180 Degrees";1986;"MAD";YES;msx;NO;-;-;
1942;"1942 (Jpn)";1986;"ASCII";YES;msx;NO;-;-;
1942a;"1942 (Jpn, Alt)";1986;"ASCII";NO;1942;YES;1942;-;
1942k;"1942 (Kor)";1987;"Zemina";NO;1942;YES;1942;-;
m36;"A Life Planet - M36 - Mother Brain has been aliving (Jpn)";1987;"Pixel";YES;msx;NO;-;-;
anaza;"A Na Za - Kaleidoscope Special (Jpn)";1987;"GA-Yume";YES;msx;NO;-;-;
ae;"A.E. (Jpn)";1982;"Toshiba EMI";YES;msx;NO;-;-;
a1spirit;"A1 Spirit - The Way to Formula-1 (Jpn) [Set BIOS to Japanese mode.]";1987;"Panasoft";NO;f1spirit;YES;f1spirit;-;
aaargh;"Aaargh! (Spa)";1989;"Dro Soft";YES;msx;NO;-;-;
abusimbel;"Abu Simbel Profanation";1986;"Dinamic";YES;msx;NO;-;-;
actman;"Actman (Jpn)";1985;"ASCII";YES;msx;NO;-;-;
actmana;"Actman (Jpn, Alt)";1985;"ASCII";NO;actman;YES;actman;-;
adel;"Adel (Spa)";1986;"Mind Games Espa̱a";YES;msx;NO;-;-;
afteroids;"Afteroids";1988;"Zigurat Software";YES;msx;NO;-;-;
albatros;"Albatross (Jpn)";1986;"Nihon Telenet";YES;msx;NO;-;-;
albatrosa;"Albatross (Jpn, Alt)";1986;"Nihon Telenet";NO;albatros;YES;albatros;-;
alehop;"Ale Hop!";1988;"Topo Soft";YES;msx;NO;-;-;
aroid;"Alfa Roid (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
aroida;"Alfa Roid (Jpn, Alt)";1986;"Pony Canyon";NO;aroid;YES;aroid;-;
alibaba;"Alibaba and 40 Thieves (Jpn)";1984;"Sony";YES;msx;NO;-;-;
alibabab;"Alibaba and 40 Thieves (Jpn, Alt 2)";1984;"Sony";NO;alibaba;YES;alibaba;-;
alibabaa;"Alibaba and 40 Thieves (Jpn, Alt)";1984;"Sony";NO;alibaba;YES;alibaba;-;
alien8;"Alien 8 (Jpn)";1987;"Jaleco";YES;msx;NO;-;-;
alien8h;"Alien 8 (Jpn, Hacked?)";1985;"A.C.G.";NO;alien8;YES;alien8;-;
aliens;"Aliens - Alien 2 (Jpn)";1987;"Square";YES;msx;NO;-;-;
aliensb;"Aliens - Alien 2 (Jpn, Alt 2)";1987;"Square";NO;aliens;YES;aliens;-;
aliensa;"Aliens - Alien 2 (Jpn, Alt)";1987;"Square";NO;aliens;YES;aliens;-;
alterego;"Alter Ego";2011;"The New Image";YES;msx;NO;-;-;
alteredbeast;"Altered Beast [Keyboard control only.]";1988;"Activision / Amusement Factory";YES;msx;NO;-;-;
amtrucka;"American Truck (Jpn)";1985;"Nihon Telenet";YES;msx;NO;-;-;
amomundo;"Amo del Mundo (Spa)";1990;"Positive";YES;msx;NO;-;-;
amotopuf;"Amoto's Puf (Spa)";1988;"SPE";YES;msx;NO;-;-;
amurisus;"Amurisus (demo)";2013;"Lieves!Tuore";YES;msx;NO;-;-;
angelo;"Angelo (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
angeloa;"Angelo (Jpn, Alt)";1984;"ASCII";NO;angelo;YES;angelo;-;
antarct;"Antarctic Adventure (Euro)";1984;"Konami";YES;msx;NO;-;-;
antarcta;"Antarctic Adventure (Euro, Alt)";1984;"Konami";NO;antarct;YES;antarct;-;
antarctj;"Antarctic Adventure (Jpn)";1984;"Konami";NO;antarct;YES;antarct;-;
antarctk;"Antarctic Adventure (Kor)";19??;"Prosoft";NO;antarct;YES;antarct;-;
anty;"Anty (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
antya;"Anty (Jpn, Alt)";1984;"ASCII";NO;anty;YES;anty;-;
aquasos;"Aqua Polis SOS (Jpn)";1983;"Paxon";YES;msx;NO;-;-;
aquatack;"Aquattack (Jpn)";1984;"Toshiba EMI";YES;msx;NO;-;-;
aramo;"Aramo (Jpn)";1986;"Sein Soft";YES;msx;NO;-;-;
arkanoid;"Arkanoid (Euro?)";1986;"Taito ~ Imagine";YES;msx;NO;-;-;
arkanoida;"Arkanoid (Euro?, Alt)";1986;"Taito ~ Imagine";NO;arkanoid;YES;arkanoid;-;
arkanoidj;"Arkanoid (Jpn)";1986;"Taito";NO;arkanoid;YES;arkanoid;-;
arkanoidja;"Arkanoid (Jpn, Alt)";1986;"Taito";NO;arkanoid;YES;arkanoid;-;
arkanoidk;"Arkanoid (Kor)";198?;"Zemina";NO;arkanoid;YES;arkanoid;-;
astrobls;"Astro Blaster (Euro)";1988;"Eurosoft";YES;msx;NO;-;-;
amc;"Astro Marine Corps (Spa) [Uses joyport #2. Press 'M' for Grenade.]";1989;"Dinamic Software?";YES;msx;NO;-;-;
astroplm;"Astro Plumber (Euro)";1986;"Blue Ribbon Software";YES;msx;NO;-;-;
athlball;"Athletic Ball (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
athland;"Athletic Land (Jpn)";1984;"Konami";YES;msx;NO;-;-;
athlanda;"Athletic Land (Jpn, Alt)";1984;"Konami";NO;athland;YES;athland;-;
athlandp;"Athletic Land (Jpn, Prototype)";1984;"Konami";NO;athland;YES;athland;-;
atsarias;"Atsarias (demo)";2013;"Lieves!Tuore";YES;msx;NO;-;-;
awmonty;"Auf Wiedersehen Monty (v1.7 special s/l rom)";1987;"Gremlin Graphics";YES;msx;NO;-;-;
bcquest;"B.C.'s Quest for Tires (Jpn)";1985;"Toshiba EMI";YES;msx;NO;-;-;
bcquesta;"B.C.'s Quest for Tires (Jpn, Alt)";1985;"Toshiba EMI";NO;bcquest;YES;bcquest;-;
grogrev;"B.C.'s Quest for Tires II - Grog's Revenge (Jpn)";1985;"Comptiq";YES;msx;NO;-;-;
grogreva;"B.C.'s Quest for Tires II - Grog's Revenge (Jpn, Alt)";1985;"Comptiq";NO;grogrev;YES;grogrev;-;
dooly;"Baby Dinosaur Dooly";1991;"Daou";YES;msx;NO;-;-;
backgamj;"Back Gammon (Jpn)";1984;"Sony";YES;msx;NO;-;-;
backgamja;"Back Gammon (Jpn, Alt)";1984;"Sony";NO;backgamj;YES;backgamj;-;
backtof;"Back to the Future (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
backtofa;"Back to the Future (Jpn, Alt)";1986;"Pony Canyon";NO;backtof;YES;backtof;-;
balance;"Balance (Jpn)";1985;"HAL Kenkyuujo";YES;msx;NO;-;-;
balance2;"Balance (Jpn, Alt 2)";1985;"HAL Kenkyuujo";NO;balance;YES;balance;-;
balance1;"Balance (Jpn, Alt)";1985;"HAL Kenkyuujo";NO;balance;YES;balance;-;
ballblzr;"Ballblazer";1988;"Pony Canyon";YES;msx;NO;-;-;
banana;"Banana (Jpn)";19??;"Studio GEN";YES;msx;NO;-;-;
bankp;"Bank Panic (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
bankpa;"Bank Panic (Jpn, Alt)";1986;"Pony Canyon";NO;bankp;YES;bankp;-;
bankpk;"Bank Panic (Kor)";19??;"Prosoft";NO;bankp;YES;bankp;-;
barb;"Barbarian (Euro)";1988;"Mastertronic";YES;msx;NO;-;-;
barb2;"Barbarian II - The Dungeon of Drax (Spa)";1988;"Erbe Software";YES;msx;NO;-;-;
barnstrm;"Barn Stormer (Euro)";1985;"Electric Software";YES;msx;NO;-;-;
batman;"Batman (Jpn)";1987;"Pack-In-Video";YES;msx;NO;-;-;
batman10;"Batman (v1.0 special s/l rom)";1987;"Ocean";NO;batman;YES;batman;-;
btanukia;"Batten Tanuki no Daibouken (Jpn)";1986;"Tecno Soft";NO;btanuki;YES;btanuki;-;
btanukib;"Batten Tanuki no Daibouken (Jpn, Alt)";1986;"Tecno Soft";NO;btanuki;YES;btanuki;-;
btanuki;"Batten Tanuki no Daibouken (Jpn, v1.03)";1986;"Tecno Soft";YES;msx;NO;-;-;
battlex;"Battle Cross (Jpn)";1984;"Sony";YES;msx;NO;-;-;
clapton2;"Battleship Clapton II (Jpn)";1984;"T&E Soft";YES;msx;NO;-;-;
clapton2a;"Battleship Clapton II (Jpn, Alt)";1984;"T&E Soft";NO;clapton2;YES;clapton2;-;
beachead;"Beach-Head (Euro)";19??;"Access Software?";YES;msx;NO;-;-;
beamridr;"Beam Rider (Jpn)";1984;"Pony Canyon";YES;msx;NO;-;-;
becky;"Becky (Jpn)";1983;"MIA";YES;msx;NO;-;-;
beckyb;"Becky (Jpn, Alt 2)";1983;"MIA";NO;becky;YES;becky;-;
beckya;"Becky (Jpn, Alt)";1983;"MIA";NO;becky;YES;becky;-;
beeflowr;"Bee & Flower (Jpn)";1983;"Reizon";YES;msx;NO;-;-;
beeflowrb;"Bee & Flower (Jpn, Alt 2)";1983;"Reizon";NO;beeflowr;YES;beeflowr;-;
beeflowra;"Bee & Flower (Jpn, Alt)";1983;"Reizon";NO;beeflowr;YES;beeflowr;-;
bestwarr;"Bestial Warrior (Spa)";1989;"Dinamic Software";YES;msx;NO;-;-;
betiled;"Betiled!";2007;"CEZ GS";YES;msx;NO;-;-;
bitlogic;"BitLogic";2015;"OxiAB Studio";YES;msx;NO;-;-;
blackbeard;"Blackbeard [Uses joyport #2]";1988;"Topo Soft";YES;msx;NO;-;-;
blagger;"Blagger MSX (Jpn)";1984;"MicroCabin";YES;msx;NO;-;-;
blockhol;"Block Hole (Kor)";1990;"Zemina";YES;msx;NO;-;-;
blockrun;"Blockade Runner (Jpn)";1985;"Toshiba EMI";YES;msx;NO;-;-;
bloody;"Bloody (Spa)";1987;"P.J. Software";YES;msx;NO;-;-;
blowup;"Blow Up";1988;"Eurosoft";YES;msx;NO;-;-;
bmxsim;"BMX Simulator (Euro)";1987;"Codemasters";YES;msx;NO;-;-;
boggy84;"Boggy '84 (Jpn)";1984;"Nihon Columbia";YES;msx;NO;-;-;
boggy84b;"Boggy '84 (Jpn, Alt 2)";1984;"Nihon Columbia";NO;boggy84;YES;boggy84;-;
boggy84a;"Boggy '84 (Jpn, Alt)";1984;"Nihon Columbia";NO;boggy84;YES;boggy84;-;
boing2;"Boing Boing (Spa)";1985;"Sony Spain";YES;msx;NO;-;-;
bokosuka;"Bokosuka Wars (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
bokosukaa;"Bokosuka Wars (Jpn, Alt)";1984;"ASCII";NO;bokosuka;YES;bokosuka;-;
bold;"Bold (demo)";2009;"dvik & joyrex";YES;msx;NO;-;-;
bombking;"Bomber King (Jpn)";1988;"Hudson Soft";YES;msx;NO;-;-;
bombman;"Bomber Man (Jpn)";1983;"Hudson Soft";YES;msx;NO;-;-;
bombmank1;"Bomber Man (Kor)";1986;"Korea Soft Bank";NO;bombman;YES;bombman;-;
bombmank2;"Bomber Man (Kor, Alt)";1986;"Korea Soft Bank";NO;bombman;YES;bombman;-;
bombmnsp;"Bomber Man Special (Jpn)";1986;"Hudson Soft";YES;msx;NO;-;-;
boogie;"Boogie Woogi Jungle (Jpn)";1983;"Ample Software";YES;msx;NO;-;-;
boogie2;"Boogie Woogi Jungle (Jpn, Alt 2)";1983;"Ample Software";NO;boogie;YES;boogie;-;
boogie1;"Boogie Woogi Jungle (Jpn, Alt)";1983;"Ample Software";NO;boogie;YES;boogie;-;
boomrang;"Boomerang (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
boomranga;"Boomerang (Jpn, Alt)";1984;"ASCII";NO;boomrang;YES;boomrang;-;
booty;"Booty (Euro)";1988;"Eurosoft";YES;msx;NO;-;-;
bop;"Bop! (Euro)";1986;"Bug-Byte Software";YES;msx;NO;-;-;
borfes;"Borfes to 5-nin no Akuma - An Adventure Story (Jpn)";1987;"Xtal Soft";YES;msx;NO;-;-;
dota;"Bouken Roman - Dota (Jpn)";1986;"System Soft";YES;msx;NO;-;-;
dotaa;"Bouken Roman - Dota (Jpn, Alt)";1986;"System Soft";NO;dota;YES;dota;-;
bdash;"Boulder Dash (Jpn)";1985;"Comptiq";YES;msx;NO;-;-;
bdash2;"Boulder Dash II - Rockford's Riot (Euro)";1986;"Databyte";YES;msx;NO;-;-;
bounce;"Bounce (Euro)";1987;"Methodic Solutions";YES;msx;NO;-;-;
bounder;"Bounder (Euro)";1987;"Gremlin Graphics";YES;msx;NO;-;-;
breakinj;"Break In (Jpn)";1987;"Jaleco";YES;msx;NO;-;-;
breakout;"Break Out (Jpn)";1983;"ASCII";YES;msx;NO;-;-;
breakoutt;"Break Out!";1985;"Toshiba-EMI";YES;msx;NO;-;-;
breaker;"Breaker Breaker (Euro)";1988;"Eurosoft";YES;msx;NO;-;-;
britishbob;"British Bob";2009;"RELEVO";YES;msx;NO;-;-;
bronx;"Bronx (Spa)";1989;"Animagic";YES;msx;NO;-;-;
brosadv;"Brother Adventure - Hyeongje Moheom (Kor)";1987;"Zemina";YES;msx;NO;-;-;
brosadva;"Brother Adventure - Hyeongje Moheom (Kor, Alt)";1987;"Zemina";NO;brosadv;YES;brosadv;-;
brucelee;"Bruce Lee (Jpn)";1985;"Comptiq";YES;msx;NO;-;-;
bubbler;"Bubbler";1987;"Ultimate Play The Game";YES;msx;NO;-;-;
buckrog;"Buck Rogers - Planet of Zoom";1983;"Sega";YES;msx;NO;-;-;
bullmigt;"Bull to Mighty Kiki Ippatsu (Jpn)";1986;"HAL Kenkyuujo";YES;msx;NO;-;-;
bumpy;"Bumpy (Fra)";1989;"Loriciels";YES;msx;NO;-;-;
btime;"Burgertime (Jpn)";1986;"Dempa";YES;msx;NO;-;-;
inspecteurz;"Buru to Marty Kikiippatsu. Inspecteur Z";1986;"HAL Laboratory";YES;msx;NO;-;-;
butampanb;"Butam Pants (Jpn, Alt 2)";1983;"HAL Kenkyuujo";NO;butampan;YES;butampan;-;
butampana;"Butam Pants (Jpn, Alt)";1983;"HAL Kenkyuujo";NO;butampan;YES;butampan;-;
butampan;"Butamaru Pants. Pig Mock (Jpn)";1983;"HAL Kenkyuujo";YES;msx;NO;-;-;
buzzoff;"Buzz Off! (Euro)";1984;"Electric Software";YES;msx;NO;-;-;
cso;"C_So! (Jpn)";1985;"Pony Canyon";YES;msx;NO;-;-;
csok;"C_So! (Kor)";198?;"Zemina";NO;cso;YES;cso;-;
cabbagep;"Cabbage Patch Kids (Jpn)";1984;"Konami";YES;msx;NO;-;-;
cabbagepa;"Cabbage Patch Kids (Jpn, Older?)";1983;"Konami?";NO;cabbagep;YES;cabbagep;-;
cabbagepk;"Cabbage Patch Kids (Kor)";198?;"Zemina";NO;cabbagep;YES;cabbagep;-;
camelotw;"Camelot Warriors";1986;"Dinamic Software";YES;msx;NO;-;-;
candoon;"Candoo Ninja (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
candoona;"Candoo Ninja (Jpn, Alt)";1984;"ASCII";NO;candoon;YES;candoon;-;
cannonbl;"Cannon Ball (Jpn)";1983;"Hudson Soft";YES;msx;NO;-;-;
cannonbla;"Cannon Ball (Jpn, Alt)";1983;"Hudson Soft";NO;cannonbl;YES;cannonbl;-;
cannonfgt;"Cannon Fighter";1984;"Policy";YES;msx;NO;-;-;
cannont;"Cannon Turbo (Jpn)";198?;"Brother Kougyou";YES;msx;NO;-;-;
caos;"Caos Begins";2007;"Hikaru Games";YES;msx;NO;-;-;
ctrueno;"Capitan Trueno [Uses joyport #2]";1989;"Dinamic Software";YES;msx;NO;-;-;
captchef;"Captain Chef (Jpn)";1984;"Nihon Columbia";YES;msx;NO;-;-;
carfight;"Car Fighter (Jpn)";1985;"Casio";YES;msx;NO;-;-;
carjamb;"Car Jamboree (Jpn)";1984;"Sony";YES;msx;NO;-;-;
carjamba;"Car Jamboree (Jpn, Alt)";1984;"Sony";NO;carjamb;YES;carjamb;-;
carrace;"Car-Race (Jpn)";1983;"Ample Software";YES;msx;NO;-;-;
carraceb;"Car-Race (Jpn, Alt 2)";1983;"Ample Software";NO;carrace;YES;carrace;-;
carracea;"Car-Race (Jpn, Alt)";1983;"Ample Software";NO;carrace;YES;carrace;-;
csainz;"Carlos Sainz - Campeonato del Mundo (Spa)";1990;"Zigurat Software";YES;msx;NO;-;-;
wrldopen;"Casio Worldopen (Jpn)";1985;"Casio";YES;msx;NO;-;-;
wrldopenk;"Casio Worldopen (Kor)";1986;"Boram Soft";NO;wrldopen;YES;wrldopen;-;
castlex;"Castle Excellent (Jpn)";1986;"ASCII";YES;msx;NO;-;-;
castlexa;"Castle Excellent (Jpn, Alt)";1986;"ASCII";NO;castlex;YES;castlex;-;
caverns;"Caverns of Titan";2005;"JLTURSAN";YES;msx;NO;-;-;
chackn;"Chack'n Pop (Jpn)";1984;"Taito";YES;msx;NO;-;-;
chackna;"Chack'n Pop (Jpn, Alt)";1984;"Taito";NO;chackn;YES;chackn;-;
champbox;"Champion Boxing (Jpn)";1985;"Pony Canyon";YES;msx;NO;-;-;
champice;"Champion Ice Hockey (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
champken;"Champion Kendou (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
champkena;"Champion Kendou (Jpn, Alt)";1986;"Pony Canyon";NO;champken;YES;champken;-;
champpwr;"Champion Pro Wrestling (Jpn)";1985;"Pony Canyon";YES;msx;NO;-;-;
champpwrb;"Champion Pro Wrestling (Jpn, Alt 2)";1985;"Pony Canyon";NO;champpwr;YES;champpwr;-;
champpwra;"Champion Pro Wrestling (Jpn, Alt)";1985;"Pony Canyon";NO;champpwr;YES;champpwr;-;
champscr;"Champion Soccer (Jpn)";1985;"Pony Canyon";YES;msx;NO;-;-;
cloderun;"Championship Lode Runner (Jpn)";1985;"Sony";YES;msx;NO;-;-;
tantan;"Checkers in Tan Tan Tanuki (Jpn)";1985;"Pony Canyon";YES;msx;NO;-;-;
chess;"Chess (Jpn)";1984;"Sony";YES;msx;NO;-;-;
chicken;"Chicken Chase (Euro)";1986;"Bug-Byte Software";YES;msx;NO;-;-;
chiller;"Chiller (Euro)";1985;"Mastertronic";YES;msx;NO;-;-;
choplift;"Choplifter (Jpn)";1985;"Sony";YES;msx;NO;-;-;
chopliftb;"Choplifter (Jpn, Alt 2)";1985;"Sony";NO;choplift;YES;choplift;-;
choplifta;"Choplifter (Jpn, Alt)";1985;"Sony";NO;choplift;YES;choplift;-;
chopper1;"Chopper One (Euro)";1988;"Eurosoft";YES;msx;NO;-;-;
choroq;"Choro Q (Jpn)";1984;"Taito";YES;msx;NO;-;-;
choroqa;"Choro Q (Jpn, Alt)";1984;"Taito";NO;choroq;YES;choroq;-;
choroqk;"Choro Q (Kor)";19??;"Prosoft";NO;choroq;YES;choroq;-;
zaider;"Chou Senshi Zaider - Battle of Peguss (Jpn)";1986;"Cosmos Computer";YES;msx;NO;-;-;
zaidera;"Chou Senshi Zaider - Battle of Peguss (Jpn, Alt)";1986;"Cosmos Computer";NO;zaider;YES;zaider;-;
macross;"Choujikuu Yousai Macross (Jpn)";1985;"Bothtec";YES;msx;NO;-;-;
macrossa;"Choujikuu Yousai Macross (Jpn, Alt)";1985;"Bothtec";NO;macross;YES;macross;-;
chuckie;"Chuckie Egg (Euro, AandF Software)";1984;"AandF Software";YES;msx;NO;-;-;
chuheib1;"Chuugaku Hisshuu Eibunpou 1 (Jpn)";1984;"Stratford Computer Center";YES;msx;NO;-;-;
circusc;"Circus Charlie (Jpn)";1984;"Konami";YES;msx;NO;-;-;
citycon;"City Connection (Jpn)";1986;"Nihon Dexter";YES;msx;NO;-;-;
citycona;"City Connection (Jpn, Alt)";1986;"Nihon Dexter";NO;citycon;YES;citycon;-;
coastrac;"Coaster Race (Jpn)";1986;"Sony";YES;msx;NO;-;-;
coastracb;"Coaster Race (Jpn, Alt 2)";1986;"Sony";NO;coastrac;YES;coastrac;-;
coastraca;"Coaster Race (Jpn, Alt)";1986;"Sony";NO;coastrac;YES;coastrac;-;
colony;"Colony (Euro)";1987;"Bulldog";YES;msx;NO;-;-;
colball;"Color Ball (Jpn)";1984;"Hudson Soft";YES;msx;NO;-;-;
colballb;"Color Ball (Jpn, Alt 2)";1984;"Hudson Soft";NO;colball;YES;colball;-;
colballa;"Color Ball (Jpn, Alt)";1984;"Hudson Soft";NO;colball;YES;colball;-;
colt36;"Colt 36";1987;"Topo Soft";YES;msx;NO;-;-;
picot;"Come On! Picot (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
cometail;"Comet Tail (Jpn)";1983;"ASCII";YES;msx;NO;-;-;
comicbak;"Comic Bakery (Jpn)";1984;"Konami";YES;msx;NO;-;-;
comicbakb;"Comic Bakery (Jpn, Alt 2)";1984;"Konami";NO;comicbak;YES;comicbak;-;
comicbaka;"Comic Bakery (Jpn, Alt)";1984;"Konami";NO;comicbak;YES;comicbak;-;
cbilliar;"Computer Billiards (Jpn)";1983;"Sony";YES;msx;NO;-;-;
cnyumon;"Computer Nyuumon (Jpn)";1985;"Casio";YES;msx;NO;-;-;
cpachi;"Computer Pachinko (Jpn)";1984;"Sony";YES;msx;NO;-;-;
condori;"Con-Dori (Jpn)";1983;"Cross Talk";YES;msx;NO;-;-;
condorib;"Con-Dori (Jpn, Alt 2)";1983;"Cross Talk";NO;condori;YES;condori;-;
condoria;"Con-Dori (Jpn, Alt)";1983;"Cross Talk";NO;condori;YES;condori;-;
confused;"Confused? (Euro)";198?;"Eaglesoft";YES;msx;NO;-;-;
congobongo;"Congo Bongo";1983;"Sega";YES;msx;NO;-;-;
corsarios;"Corsarios [Uses joyport #2]";1989;"Opera Soft";YES;msx;NO;-;-;
cosanost;"Cosa Nostra (Spa)";1986;"Opera Soft";YES;msx;NO;-;-;
csheriff;"Cosmic Sheriff (Spa)";1989;"Dinamic Software";YES;msx;NO;-;-;
cosmo;"Cosmo (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
cosmoa;"Cosmo (Jpn, Alt)";1984;"ASCII";NO;cosmo;YES;cosmo;-;
cosmoexp;"Cosmo-Explorer (Jpn)";1985;"Sony";YES;msx;NO;-;-;
cosmoexpa;"Cosmo-Explorer (Jpn, Alt)";1985;"Sony";NO;cosmoexp;YES;cosmoexp;-;
cow;"Cow Abductors";2009;"Paxanga Soft";YES;msx;NO;-;-;
craze;"Craze (Jpn)";1988;"Heart Soft";YES;msx;NO;-;-;
crazy;"Crazy Buggy";2005;"Crappysoft";YES;msx;NO;-;-;
crazybul;"Crazy Bullet (Jpn)";1983;"ASCII";YES;msx;NO;-;-;
crazycar;"Crazy Cars (Euro)";1988;"Titus";YES;msx;NO;-;-;
crazytrn;"Crazy Train (Jpn)";1983;"Sony";YES;msx;NO;-;-;
crazytrna;"Crazy Train (Jpn, Alt)";1983;"Sony";NO;crazytrn;YES;crazytrn;-;
crossblm;"Cross Blaim (Jpn)";1986;"dB-Soft";YES;msx;NO;-;-;
crusader;"Crusader (Jpn)";1985;"Pony Canyon";YES;msx;NO;-;-;
crusaderb;"Crusader (Jpn, Alt 2)";1985;"Pony Canyon";NO;crusader;YES;crusader;-;
crusadera;"Crusader (Jpn, Alt)";1985;"Pony Canyon";NO;crusader;YES;crusader;-;
crusaderk;"Crusader (Kor)";198?;"Clover";NO;crusader;YES;crusader;-;
cyberbig;"Cyberbig (Spa)";1989;"Animagic";YES;msx;NO;-;-;
cyberun;"Cyberun";1985;"Ultimate Play The Game";YES;msx;NO;-;-;
cyborgz;"Cyborg Z (Kor)";1991;"Zemina";YES;msx;NO;-;-;
dday;"D-Day (Jpn)";1984;"Toshiba";YES;msx;NO;-;-;
ddayb;"D-Day (Jpn, Alt 2)";1984;"Toshiba";NO;dday;YES;dday;-;
ddayc;"D-Day (Jpn, Alt 3)";1984;"Toshiba";NO;dday;YES;dday;-;
ddaya;"D-Day (Jpn, Alt)";1984;"Toshiba";NO;dday;YES;dday;-;
ddayk;"D-Day (Kor)";198?;"San Ho";NO;dday;YES;dday;-;
devilhvn;"D.H. - Devil's Heaven (Jpn)";1984;"General";YES;msx;NO;-;-;
daidasso;"Dai Dassou (Jpn)";1985;"Carry Lab";YES;msx;NO;-;-;
dskeiba;"Dai Shougai Keiba (Jpn)";1984;"Casio";YES;msx;NO;-;-;
daiva4;"Daiva Story 4 - Asura's Bloodfeud (Jpn)";1987;"T&E Soft";YES;msx;NO;-;-;
dangerx4;"Danger X4 (Jpn)";1984;"ASCII";YES;msx;NO;-;-;
dangerx4b;"Danger X4 (Jpn, Alt 2)";1984;"ASCII";NO;dangerx4;YES;dangerx4;-;
dangerx4a;"Danger X4 (Jpn, Alt)";1984;"ASCII";NO;dangerx4;YES;dangerx4;-;
dawnpatr;"Dawn Patrol (Jpn)";1986;"Pony Canyon";YES;msx;NO;-;-;
deathwish3;"Death Wish 3";1987;"Gremlin";YES;msx;NO;-;-;
decathln;"Decathlon (Jpn)";1984;"Pony Canyon";YES;msx;NO;-;-;
deepdun;"Deep Dungeon";2008;"Trilobyte";YES;msx;NO;-;-;
deepdng;"Deep Dungeon (Jpn)";1988;"ScapTrust";YES;msx;NO;-;-;
deepdng2;"Deep Dungeon II - Yuushi no Monshou (Jpn)";1988;"ScapTrust";YES;msx;NO;-;-;
demoncrystl;"Demon Crystal, The";1986;"Radio Wave Newspaper Publisher";YES;msx;NO;-;-;
demonia;"Demonia";1986;"Microids";YES;msx;NO;-;-;
desolatr;"Desolator (Euro)";1986;"Gremlin Graphics";YES;msx;NO;-;-;
destroyr;"Destroyer (Spa)";1986;"Mind Games Espa̱a";YES;msx;NO;-;-;
digdug;"Dig Dug (Jpn)";1984;"Namcot";YES;msx;NO;-;-;
digduga;"Dig Dug (Jpn, Alt)";1984;"Namcot";NO;digdug;YES;digdug;-;
megamit;"Digital Devil Monogatari - Megami Tensei (Jpn)";1987;"Nihon Telenet";YES;msx;NO;-;-;
megamita;"Digital Devil Monogatari - Megami Tensei (Jpn, Alt)";1987;"Nihon Telenet";NO;megamit;YES;megamit;-;
dinosour;"Dino Sourcers";1988;"JALECO";YES;msx;NO;-;-;
dipdip;"Dip Dip";1985;"Indescomp";YES;msx;NO;-;-;
discwarr;"Disc Warrior (Euro)";1984;"Alligata Software";YES;msx;NO;-;-;
dogfight;"Dog Fighter (Euro)";1986;"Kuma Computers";YES;msx;NO;-;-;
dokidoki;"Doki Doki Penguin Land (Jpn)";1985;"Pony Canyon";YES;msx;NO;-;-;
dokidokia;"Doki Doki Penguin Land (Jpn, Alt)";1985;"Pony Canyon";NO;dokidoki;YES;dokidoki;-;
doordoor;"Doordoor (Jpn)";1985;"Enix";YES;msx;NO;-;-;
dorodon;"Dorodon (Jpn)";1984;"Sony";YES;msx;NO;-;-;
ddragon;"Double Dragon (Kor)";1989;"Zemina";YES;msx;NO;-;-;
drgnatck;"Dragon Attack (Jpn)";1983;"HAL Kenkyuujo";YES;msx;NO;-;-;
drgnatcka;"Dragon Attack (Jpn, Alt)";1983;"HAL Kenkyuujo";NO;drgnatck;YES;drgnatck;-;
dninja;"Dragon Ninja (Euro)";1988;"Imagine Software";YES;msx;NO;-;-;
dquest;"Dragon Quest (Jpn)";1986;"Enix";YES;msx;NO;-;-;
dquest2a;"Dragon Quest II (Jpn, Alt)";1987;"Enix";NO;dquest;YES;dquest;-;
dquest2;"Dragon Quest II - Akuryou no Kamigami (Jpn)";1987;"Enix";YES;msx;NO;-;-;
dslayer;"Dragon Slayer (Jpn)";1985;"Square";YES;msx;NO;-;-;
dslayer4;"Dragon Slayer IV - Drasle Family (Jpn)";1987;"Nihon Falcom";YES;msx;NO;-;-;
drainer;"Drainer (Jpn)";1987;"Victor";YES;msx;NO;-;-;
