name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
wimbled;"Wimbledon (World)";1992;"Sega";YES;-;NO;-;-;
wintol;"Winter Olympics - Lillehammer '94 (Euro, USA)";1993;"U.S. Gold";YES;-;NO;-;-;
wintolj;"Winter Olympics - Lillehammer '94 (Jpn)";1994;"Sega";NO;wintol;YES;wintol;-;
wizard;"Wizard Pinball (Euro)";1995;"Domark";YES;-;NO;-;-;
wolfchld;"Wolfchild (Euro)";1993;"Virgin Interactive";YES;-;NO;-;-;
wboy;"Wonder Boy (Euro)";1991;"Sega";YES;-;NO;-;-;
wboyj;"Wonder Boy (Jpn)";1990;"Sega";NO;wboy;YES;wboy;-;
wboydtrp;"Wonder Boy - The Dragon's Trap (Euro)";1992;"Sega";YES;-;NO;-;-;
wboydtrpp;"Wonder Boy III - The Dragon's Trap (Euro, Prototype)";1992;"Sega";NO;wboydtrp;YES;wboydtrp;-;
woodypop1;"Woody Pop (Euro, USA)";1991;"Sega";NO;woodypop;YES;woodypop;-;
woodypop;"Woody Pop (Euro, USA, v1.1)";1991;"Sega";YES;-;NO;-;-;
wclead;"World Class Leader Board (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
wcup94;"World Cup USA 94 (Euro, USA)";1994;"U.S. Gold";YES;-;NO;-;-;
wderby;"World Derby (Jpn)";1994;"CRI";YES;-;NO;-;-;
wwfraw;"WWF Raw (Euro, USA)";1994;"Acclaim Entertainment";YES;-;NO;-;-;
wwfsteel;"WWF Wrestlemania Steel Cage Challenge (Euro, SMS Mode)";1993;"Flying Edge";YES;-;NO;-;-;
xmen;"X-Men (USA)";1994;"Sega";YES;-;NO;-;-;
xmengl;"X-Men - Gamemaster's Legacy (Euro, USA)";1994;"Sega";YES;-;NO;-;-;
xmenglp2;"X-Men - Gamemaster's Legacy (Prototype 36, 19940831)";1994;"Sega";NO;xmengl;YES;xmengl;-;
xmenglp1;"X-Men - Gamemaster's Legacy (Prototype 51, 19940906)";1994;"Sega";NO;xmengl;YES;xmengl;-;
xmenglp3;"X-Men - Gamemaster's Legacy (Prototype, 19940810)";1994;"Sega";NO;xmengl;YES;xmengl;-;
xmenmojo;"X-Men - Mojo World (Euro, USA)";1996;"Sega";YES;-;NO;-;-;
xmenmojop7;"X-Men - Mojo World (Prototype, 19960605)";1996;"Sega";NO;xmenmojo;YES;xmenmojo;-;
xmenmojop6;"X-Men - Mojo World (Prototype, 19960613)";1996;"Sega";NO;xmenmojo;YES;xmenmojo;-;
xmenmojop5;"X-Men - Mojo World (Prototype, 19960624)";1996;"Sega";NO;xmenmojo;YES;xmenmojo;-;
xmenmojop4;"X-Men - Mojo World (Prototype, 19960625)";1996;"Sega";NO;xmenmojo;YES;xmenmojo;-;
xmenmojop3;"X-Men - Mojo World (Prototype, 19960627)";1996;"Sega";NO;xmenmojo;YES;xmenmojo;-;
xmenmojop2;"X-Men - Mojo World (Prototype, 19960628)";1996;"Sega";NO;xmenmojo;YES;xmenmojo;-;
xmenmojop1;"X-Men - Mojo World (Prototype, 19960629)";1996;"Sega";NO;xmenmojo;YES;xmenmojo;-;
yogibear;"Yogi Bear in Yogi Bear's Goldrush (Prototype)";199?;"Unknown";YES;-;NO;-;-;
yuyu;"Yu Yu Hakusho - Horobishimono no Gyakushuu (Jpn)";1994;"Sega";YES;-;NO;-;-;
yuyu2;"Yu Yu Hakusho 2 - Gekitou! Nanakyou no Tatakai (Jpn)";1994;"Sega";YES;-;NO;-;-;
zangear;"Zan Gear (Jpn)";1990;"Wolf Team";YES;-;NO;-;-;
zool;"Zool (Euro)";1994;"Gremlin";YES;-;NO;-;-;
zoolu;"Zool (USA)";1993;"GameTek";NO;zool;YES;zool;-;
zoolj;"Zool no Yume Bouken (Jpn)";1994;"Infocom";NO;zool;YES;zool;-;
zoop;"Zoop (USA)";1995;"Viacom New Media";YES;-;NO;-;-;
zoopp;"Zoop (USA, Prototype)";1995;"Viacom New Media";NO;zoop;YES;zoop;-;

